STCN;Biografisch Portaal;Note
http://stcn.data2semantics.org/resource/auteur/070954720;http://www.biografischportaal.nl/persoon/78191897;Match for year 1757
http://stcn.data2semantics.org/resource/auteur/070954828;http://www.biografischportaal.nl/persoon/04018933;Match for year 1762
http://stcn.data2semantics.org/resource/auteur/070956294;http://www.biografischportaal.nl/persoon/67619426;Match for year 1595
http://stcn.data2semantics.org/resource/auteur/070956294;http://www.biografischportaal.nl/persoon/80769004;Match for year 1666
http://stcn.data2semantics.org/resource/auteur/070956294;http://www.biografischportaal.nl/persoon/90417383;Match for year 1666
http://stcn.data2semantics.org/resource/auteur/070957703;http://www.biografischportaal.nl/persoon/24366624;Match for year 1662
http://stcn.data2semantics.org/resource/auteur/070958025;http://www.biografischportaal.nl/persoon/40226174;Match for year 1691
http://stcn.data2semantics.org/resource/auteur/070960259;http://www.biografischportaal.nl/persoon/00441075;Match for year 1818
http://stcn.data2semantics.org/resource/auteur/070963606;http://www.biografischportaal.nl/persoon/43048980;Match for year 1507
http://stcn.data2semantics.org/resource/auteur/070963649;http://www.biografischportaal.nl/persoon/12027612;Match for year 1624
http://stcn.data2semantics.org/resource/auteur/070964645;http://www.biografischportaal.nl/persoon/31423954;Match for year 1510
http://stcn.data2semantics.org/resource/auteur/070966567;http://www.biografischportaal.nl/persoon/50130811;Match for year 1598
http://stcn.data2semantics.org/resource/auteur/070971153;http://www.biografischportaal.nl/persoon/96179832;Match for year 1596
http://stcn.data2semantics.org/resource/auteur/070993564;http://www.biografischportaal.nl/persoon/97362657;Match for year 1708
http://stcn.data2semantics.org/resource/auteur/070993750;http://www.biografischportaal.nl/persoon/85194091;Match for year 1685
http://stcn.data2semantics.org/resource/auteur/070993750;http://www.biografischportaal.nl/persoon/94701457;Match for year 1685
http://stcn.data2semantics.org/resource/auteur/070998256;http://www.biografischportaal.nl/persoon/30692659;Match for year 1748
http://stcn.data2semantics.org/resource/auteur/071005285;http://www.biografischportaal.nl/persoon/17135320;Match for year 1699
http://stcn.data2semantics.org/resource/auteur/071005919;http://www.biografischportaal.nl/persoon/11701675;Match for year 1518
http://stcn.data2semantics.org/resource/auteur/071011382;http://www.biografischportaal.nl/persoon/62304803;Match for year 1650
http://stcn.data2semantics.org/resource/auteur/071013806;http://www.biografischportaal.nl/persoon/79282752;Match for year 1753
http://stcn.data2semantics.org/resource/auteur/071017437;http://www.biografischportaal.nl/persoon/41604019;Match for year 1749
http://stcn.data2semantics.org/resource/auteur/071018379;http://www.biografischportaal.nl/persoon/71900109;Match for year 1696
http://stcn.data2semantics.org/resource/auteur/071020462;http://www.biografischportaal.nl/persoon/46537147;Match for year 1605
http://stcn.data2semantics.org/resource/auteur/071020519;http://www.biografischportaal.nl/persoon/78280225;Match for year 1679
http://stcn.data2semantics.org/resource/auteur/071020675;http://www.biografischportaal.nl/persoon/98981913;Match for year 1632
http://stcn.data2semantics.org/resource/auteur/071022120;http://www.biografischportaal.nl/persoon/39500260;Match for year 1399
http://stcn.data2semantics.org/resource/auteur/071030077;http://www.biografischportaal.nl/persoon/20735071;Match for year 1686
http://stcn.data2semantics.org/resource/auteur/071030298;http://www.biografischportaal.nl/persoon/47662246;Match for year 1677
http://stcn.data2semantics.org/resource/auteur/071033483;http://www.biografischportaal.nl/persoon/18673701;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/071033580;http://www.biografischportaal.nl/persoon/96023211;Match for year 1612
http://stcn.data2semantics.org/resource/auteur/071033815;http://www.biografischportaal.nl/persoon/46289296;Match for year 1629
http://stcn.data2semantics.org/resource/auteur/071035427;http://www.biografischportaal.nl/persoon/07757671;Match for year 1755
http://stcn.data2semantics.org/resource/auteur/071037055;http://www.biografischportaal.nl/persoon/52078423;Match for year 1748
http://stcn.data2semantics.org/resource/auteur/071040234;http://www.biografischportaal.nl/persoon/13477468;Match for year 1754
http://stcn.data2semantics.org/resource/auteur/071055037;http://www.biografischportaal.nl/persoon/75816456;Match for year 1674
http://stcn.data2semantics.org/resource/auteur/071055916;http://www.biografischportaal.nl/persoon/06024417;Match for year 1763
http://stcn.data2semantics.org/resource/auteur/071057196;http://www.biografischportaal.nl/persoon/22971500;Match for year 1699
http://stcn.data2semantics.org/resource/auteur/071063420;http://www.biografischportaal.nl/persoon/81868725;Match for year 1794
http://stcn.data2semantics.org/resource/auteur/071064540;http://www.biografischportaal.nl/persoon/34311298;Match for year 1765
http://stcn.data2semantics.org/resource/auteur/071067345;http://www.biografischportaal.nl/persoon/39152061;Match for year 1757
http://stcn.data2semantics.org/resource/auteur/071072519;http://www.biografischportaal.nl/persoon/15011309;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/071081933;http://www.biografischportaal.nl/persoon/88903799;Match for year 1718
http://stcn.data2semantics.org/resource/auteur/071086269;http://www.biografischportaal.nl/persoon/13547275;Match for year 1637
http://stcn.data2semantics.org/resource/auteur/071088903;http://www.biografischportaal.nl/persoon/05408863;Match for year 1677
http://stcn.data2semantics.org/resource/auteur/071098046;http://www.biografischportaal.nl/persoon/02194773;Match for year 1775
http://stcn.data2semantics.org/resource/auteur/071099514;http://www.biografischportaal.nl/persoon/96329271;Match for year 1651
http://stcn.data2semantics.org/resource/auteur/071100350;http://www.biografischportaal.nl/persoon/73155385;Match for year 1609
http://stcn.data2semantics.org/resource/auteur/071109226;http://www.biografischportaal.nl/persoon/01016841;Match for year 1752
http://stcn.data2semantics.org/resource/auteur/071112596;http://www.biografischportaal.nl/persoon/14364848;Match for year 1610
http://stcn.data2semantics.org/resource/auteur/071114947;http://www.biografischportaal.nl/persoon/28481773;Match for year 1742
http://stcn.data2semantics.org/resource/auteur/07112019X;http://www.biografischportaal.nl/persoon/14677693;Match for year 1547
http://stcn.data2semantics.org/resource/auteur/071136398;http://www.biografischportaal.nl/persoon/23454405;Match for year 1674
http://stcn.data2semantics.org/resource/auteur/071141332;http://www.biografischportaal.nl/persoon/28447797;Match for year 1736
http://stcn.data2semantics.org/resource/auteur/071151141;http://www.biografischportaal.nl/persoon/63226381;Match for year 1711
http://stcn.data2semantics.org/resource/auteur/07115115X;http://www.biografischportaal.nl/persoon/10987892;Match for year 1720
http://stcn.data2semantics.org/resource/auteur/071153934;http://www.biografischportaal.nl/persoon/92082195;Match for year 1636
http://stcn.data2semantics.org/resource/auteur/071154078;http://www.biografischportaal.nl/persoon/25734483;Match for year 1582
http://stcn.data2semantics.org/resource/auteur/071154272;http://www.biografischportaal.nl/persoon/32507512;Match for year 1652
http://stcn.data2semantics.org/resource/auteur/071154299;http://www.biografischportaal.nl/persoon/77732194;Match for year 1655
http://stcn.data2semantics.org/resource/auteur/071157921;http://www.biografischportaal.nl/persoon/00533496;Match for year 1692
http://stcn.data2semantics.org/resource/auteur/071157980;http://www.biografischportaal.nl/persoon/53722406;Match for year 1653
http://stcn.data2semantics.org/resource/auteur/071157980;http://www.biografischportaal.nl/persoon/30259698;Match for year 1653
http://stcn.data2semantics.org/resource/auteur/07115809X;http://www.biografischportaal.nl/persoon/77761134;Match for year 1626
http://stcn.data2semantics.org/resource/auteur/071158111;http://www.biografischportaal.nl/persoon/87466452;Match for year 1635
http://stcn.data2semantics.org/resource/auteur/071158308;http://www.biografischportaal.nl/persoon/73945279;Match for year 1598
http://stcn.data2semantics.org/resource/auteur/071162283;http://www.biografischportaal.nl/persoon/46973286;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/071185828;http://www.biografischportaal.nl/persoon/65422965;Match for year 1755
http://stcn.data2semantics.org/resource/auteur/071189491;http://www.biografischportaal.nl/persoon/18790413;Match for year 1633
http://stcn.data2semantics.org/resource/auteur/071196196;http://www.biografischportaal.nl/persoon/19548856;Match for year 1618
http://stcn.data2semantics.org/resource/auteur/07120170X;http://www.biografischportaal.nl/persoon/90625769;Match for year 1815
http://stcn.data2semantics.org/resource/auteur/071210849;http://www.biografischportaal.nl/persoon/21567155;Match for year 1627
http://stcn.data2semantics.org/resource/auteur/071210865;http://www.biografischportaal.nl/persoon/31789996;Match for year 1716
http://stcn.data2semantics.org/resource/auteur/071213058;http://www.biografischportaal.nl/persoon/00139155;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/071220771;http://www.biografischportaal.nl/persoon/09709754;Match for year 1579
http://stcn.data2semantics.org/resource/auteur/071229175;http://www.biografischportaal.nl/persoon/34510482;Match for year 1578
http://stcn.data2semantics.org/resource/auteur/071233539;http://www.biografischportaal.nl/persoon/68991185;Match for year 1768
http://stcn.data2semantics.org/resource/auteur/071233881;http://www.biografischportaal.nl/persoon/83021232;Match for year 1581
http://stcn.data2semantics.org/resource/auteur/071236317;http://www.biografischportaal.nl/persoon/70432362;Match for year 1747
http://stcn.data2semantics.org/resource/auteur/071249028;http://www.biografischportaal.nl/persoon/53110666;Match for year 1568
http://stcn.data2semantics.org/resource/auteur/071249982;http://www.biografischportaal.nl/persoon/80907747;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/071251480;http://www.biografischportaal.nl/persoon/77714013;Match for year 1715
http://stcn.data2semantics.org/resource/auteur/071252258;http://www.biografischportaal.nl/persoon/49305409;Match for year 1634
http://stcn.data2semantics.org/resource/auteur/071252304;http://www.biografischportaal.nl/persoon/01882144;Match for year 1576
http://stcn.data2semantics.org/resource/auteur/071256482;http://www.biografischportaal.nl/persoon/39922639;Match for year 1606
http://stcn.data2semantics.org/resource/auteur/071256806;http://www.biografischportaal.nl/persoon/56338174;Match for year 1574
http://stcn.data2semantics.org/resource/auteur/071262326;http://www.biografischportaal.nl/persoon/52219483;Match for year 1736
http://stcn.data2semantics.org/resource/auteur/071263748;http://www.biografischportaal.nl/persoon/18680904;Match for year 1837
http://stcn.data2semantics.org/resource/auteur/071270612;http://www.biografischportaal.nl/persoon/39365635;Match for year 1563
http://stcn.data2semantics.org/resource/auteur/071270612;http://www.biografischportaal.nl/persoon/88777355;Match for year 1563
http://stcn.data2semantics.org/resource/auteur/071286055;http://www.biografischportaal.nl/persoon/14240089;Match for year 1736
http://stcn.data2semantics.org/resource/auteur/071299327;http://www.biografischportaal.nl/persoon/57442144;Match for year 1633
http://stcn.data2semantics.org/resource/auteur/071305629;http://www.biografischportaal.nl/persoon/96646885;Match for year 1585
http://stcn.data2semantics.org/resource/auteur/071306641;http://www.biografischportaal.nl/persoon/12384860;Match for year 1644
http://stcn.data2semantics.org/resource/auteur/071309012;http://www.biografischportaal.nl/persoon/29340318;Match for year 1788
http://stcn.data2semantics.org/resource/auteur/071309152;http://www.biografischportaal.nl/persoon/86233088;Match for year 1744
http://stcn.data2semantics.org/resource/auteur/071309152;http://www.biografischportaal.nl/persoon/50767502;Match for year 1744
http://stcn.data2semantics.org/resource/auteur/071317260;http://www.biografischportaal.nl/persoon/13598842;Match for year 1621
http://stcn.data2semantics.org/resource/auteur/071323252;http://www.biografischportaal.nl/persoon/68327532;Match for year 1708
